country,year,R,isolates,source,AMR,IncomeGroup
88,2018,0.037037037,54,EARS-Net,CRAB,High-income
88,2018,0.000185598,5388,EARS-Net,CREC,High-income
88,2018,0.083302412,5390,EARS-Net,3GCREC,High-income
88,2018,0.001838235,1088,EARS-Net,CRKP,High-income
88,2018,0.055096419,1089,EARS-Net,3GCRKP,High-income
88,2018,0.04368932,412,EARS-Net,CRPA,High-income
88,2019,0.035714286,112,EARS-Net,CRAB,High-income
88,2019,0.000212472,9413,EARS-Net,CREC,High-income
88,2019,0.078246098,9419,EARS-Net,3GCREC,High-income
88,2019,0.001115449,1793,EARS-Net,CRKP,High-income
88,2019,0.083008357,1795,EARS-Net,3GCRKP,High-income
88,2019,0.097733711,706,EARS-Net,CRPA,High-income
88,2020,0.071428571,126,EARS-Net,CRAB,High-income
88,2020,0.000101564,9846,EARS-Net,CREC,High-income
88,2020,0.078664231,9852,EARS-Net,3GCREC,High-income
88,2020,0.002712968,1843,EARS-Net,CRKP,High-income
88,2020,0.080890337,1842,EARS-Net,3GCRKP,High-income
88,2020,0.042291951,733,EARS-Net,CRPA,High-income
88,2021,0.007246377,138,EARS-Net,CRAB,High-income
88,2021,0.000564653,10626,EARS-Net,CREC,High-income
88,2021,0.071193454,10633,EARS-Net,3GCREC,High-income
88,2021,0.001502253,1997,EARS-Net,CRKP,High-income
88,2021,0.0695,2000,EARS-Net,3GCRKP,High-income
88,2021,0.118306351,803,EARS-Net,CRPA,High-income
88,2022,0.026845638,149,EARS-Net,CRAB,High-income
88,2022,0.00037886,10558,EARS-Net,CREC,High-income
88,2022,0.075073369,10563,EARS-Net,3GCREC,High-income
88,2022,0.001850139,2162,EARS-Net,CRKP,High-income
88,2022,0.078204535,2161,EARS-Net,3GCRKP,High-income
88,2022,0.110199297,853,EARS-Net,CRPA,High-income
89,2013,0.11,53,CAESAR,CRAB,High-income
89,2013,0,3990,CAESAR,CREC,High-income
89,2013,0.08,3983,CAESAR,3GCREC,High-income
89,2013,0.01,706,CAESAR,CRKP,High-income
89,2013,0.08,707,CAESAR,3GCRKP,High-income
89,2013,0.1,372,CAESAR,CRPA,High-income
89,2014,0.08,75,CAESAR,CRAB,High-income
89,2014,0,4539,CAESAR,CREC,High-income
89,2014,0.09,4547,CAESAR,3GCREC,High-income
89,2014,0.01,851,CAESAR,CRKP,High-income
89,2014,0.1,848,CAESAR,3GCRKP,High-income
89,2014,0.12,427,CAESAR,CRPA,High-income
89,2015,0.11,64,CAESAR,CRAB,High-income
89,2015,0,4909,CAESAR,CREC,High-income
89,2015,0.1,4894,CAESAR,3GCREC,High-income
89,2015,0,907,CAESAR,CRKP,High-income
89,2015,0.08,905,CAESAR,3GCRKP,High-income
89,2015,0.12,485,CAESAR,CRPA,High-income
89,2016,0.07,73,CAESAR,CRAB,High-income
89,2016,0,4723,CAESAR,CREC,High-income
89,2016,0.09,4700,CAESAR,3GCREC,High-income
89,2016,0.01,926,CAESAR,CRKP,High-income
89,2016,0.07,921,CAESAR,3GCRKP,High-income
89,2016,0.11,452,CAESAR,CRPA,High-income
89,2017,0.11,533,CAESAR,CRPA,High-income
89,2018,0.04,69,CAESAR,CRAB,High-income
89,2018,0,5860,CAESAR,CREC,High-income
89,2018,0.1,5856,CAESAR,3GCREC,High-income
89,2018,0.01,1033,CAESAR,CRKP,High-income
89,2018,0.09,1031,CAESAR,3GCRKP,High-income
89,2018,0.12,522,CAESAR,CRPA,High-income
89,2019,0.05,64,CAESAR,CRAB,High-income
89,2019,0.09,5734,CAESAR,CREC,High-income
89,2019,0.1,5763,CAESAR,3GCREC,High-income
89,2019,0,1179,CAESAR,CRKP,High-income
89,2019,0.07,1179,CAESAR,3GCRKP,High-income
89,2019,0.13,542,CAESAR,CRPA,High-income
89,2020,0.11,83,GLASS,CRAB,High-income
89,2020,0,5600,GLASS,CREC,High-income
89,2020,0.11,523,GLASS,3GCREC,High-income
89,2020,0,1197,GLASS,CRKP,High-income
89,2020,0.07,1275,GLASS,3GCRKP,High-income
90,2007,0.45,691,Others,CRAB,High-income
90,2007,0.03,178,Others,CREC,High-income
90,2007,0.5,389,Others,3GCREC,High-income
90,2007,0.02,309,Others,CRKP,High-income
90,2007,0.54,670,Others,3GCRKP,High-income
90,2007,0.2,409,Others,CRPA,High-income
90,2008,0.51,828,Others,CRAB,High-income
90,2008,0.02,152,Others,CREC,High-income
90,2008,0.46,382,Others,3GCREC,High-income
90,2008,0.03,325,Others,CRKP,High-income
90,2008,0.42,721,Others,3GCRKP,High-income
90,2008,0.21,411,Others,CRPA,High-income
90,2009,0.59,898,Others,CRAB,High-income
90,2009,0.03,145,Others,CREC,High-income
90,2009,0.43,400,Others,3GCREC,High-income
90,2009,0.06,267,Others,CRKP,High-income
90,2009,0.5,703,Others,3GCRKP,High-income
90,2009,0.22,423,Others,CRPA,High-income
90,2010,0.57,929,Others,CRAB,High-income
90,2010,0.05,200,Others,CREC,High-income
90,2010,0.52,499,Others,3GCREC,High-income
90,2010,0.06,349,Others,CRKP,High-income
90,2010,0.52,727,Others,3GCRKP,High-income
90,2010,0.21,439,Others,CRPA,High-income
90,2011,0.64,967,Others,CRAB,High-income
90,2011,0.03,215,Others,CREC,High-income
90,2011,0.52,469,Others,3GCREC,High-income
90,2011,0.09,393,Others,CRKP,High-income
90,2011,0.51,804,Others,3GCRKP,High-income
90,2011,0.22,409,Others,CRPA,High-income
90,2012,0.64,955,Others,CRAB,High-income
90,2012,0.04,226,Others,CREC,High-income
90,2012,0.56,511,Others,3GCREC,High-income
90,2012,0.11,408,Others,CRKP,High-income
90,2012,0.55,825,Others,3GCRKP,High-income
90,2012,0.19,447,Others,CRPA,High-income
90,2013,0.65,770,Others,CRAB,High-income
90,2013,0.04,209,Others,CREC,High-income
90,2013,0.54,381,Others,3GCREC,High-income
90,2013,0.12,414,Others,CRKP,High-income
90,2013,0.58,684,Others,3GCRKP,High-income
90,2013,0.23,378,Others,CRPA,High-income
90,2014,0.52,532,Others,CRAB,High-income
90,2014,0.04,181,Others,CREC,High-income
90,2014,0.54,363,Others,3GCREC,High-income
90,2014,0.16,369,Others,CRKP,High-income
90,2014,0.58,667,Others,3GCRKP,High-income
90,2014,0.25,307,Others,CRPA,High-income
90,2015,0.57,577,Others,CRAB,High-income
90,2015,0.04,168,Others,CREC,High-income
90,2015,0.54,339,Others,3GCREC,High-income
90,2015,0.18,417,Others,CRKP,High-income
90,2015,0.6,743,Others,3GCRKP,High-income
90,2015,0.2,298,Others,CRPA,High-income
90,2016,0.6,616,Others,CRAB,High-income
90,2016,0.03,205,Others,CREC,High-income
90,2016,0.61,438,Others,3GCREC,High-income
90,2016,0.27,391,Others,CRKP,High-income
90,2016,0.65,681,Others,3GCRKP,High-income
90,2016,0.23,258,Others,CRPA,High-income
91,2008,0.52,414,Others,CRAB,Upper-middle-income
91,2008,0.01,1813,Others,CREC,Upper-middle-income
91,2008,0.24,2678,Others,3GCREC,Upper-middle-income
91,2008,0,1227,Others,CRKP,Upper-middle-income
91,2008,0.28,1322,Others,3GCRKP,Upper-middle-income
91,2008,0.17,352,Others,CRPA,Upper-middle-income
91,2009,0.63,608,Others,CRAB,Upper-middle-income
91,2009,0.02,2983,Others,CREC,Upper-middle-income
91,2009,0.29,3655,Others,3GCREC,Upper-middle-income
91,2009,0.03,1311,Others,CRKP,Upper-middle-income
91,2009,0.32,1619,Others,3GCRKP,Upper-middle-income
91,2009,0.25,429,Others,CRPA,Upper-middle-income
91,2010,0.58,1149,Others,CRAB,Low-income
91,2010,0.02,4761,Others,CREC,Low-income
91,2010,0.3,5527,Others,3GCREC,Low-income
91,2010,0.03,2018,Others,CRKP,Low-income
91,2010,0.33,2280,Others,3GCRKP,Low-income
91,2010,0.29,846,Others,CRPA,Low-income
91,2011,0.6,1224,Others,CRAB,Low-income
91,2011,0.02,4984,Others,CREC,Low-income
91,2011,0.32,6475,Others,3GCREC,Low-income
91,2011,0.02,2009,Others,CRKP,Low-income
91,2011,0.33,2482,Others,3GCRKP,Low-income
91,2011,0.28,736,Others,CRPA,Low-income
91,2012,0.59,1272,Others,CRAB,Low-income
91,2012,0.01,5179,Others,CREC,Low-income
91,2012,0.35,6547,Others,3GCREC,Low-income
91,2012,0.02,2151,Others,CRKP,Low-income
91,2012,0.35,2710,Others,3GCRKP,Low-income
91,2012,0.26,888,Others,CRPA,Low-income
91,2013,0.55,1147,Others,CRAB,Low-income
91,2013,0.01,4955,Others,CREC,Low-income
91,2013,0.37,6371,Others,3GCREC,Low-income
91,2013,0.02,1895,Others,CRKP,Low-income
91,2013,0.32,2331,Others,3GCRKP,Low-income
91,2013,0.24,769,Others,CRPA,Low-income
91,2014,0.56,1004,Others,CRAB,Low-income
91,2014,0.01,4370,Others,CREC,Low-income
91,2014,0.36,5938,Others,3GCREC,Low-income
91,2014,0.04,1453,Others,CRKP,Low-income
91,2014,0.3,1286,Others,3GCRKP,Low-income
91,2014,0.21,656,Others,CRPA,Low-income
91,2015,0.55,1102,Others,CRAB,Low-income
91,2015,0.01,5413,Others,CREC,Low-income
91,2015,0.37,7243,Others,3GCREC,Low-income
91,2015,0.04,1783,Others,CRKP,Low-income
91,2015,0.3,2413,Others,3GCRKP,Low-income
91,2015,0.18,794,Others,CRPA,Low-income
91,2016,0.02,59,GLASS,CREC,Low-income
91,2016,0.4,206,GLASS,3GCREC,Low-income
91,2016,0.5,121,GLASS,3GCRKP,Low-income
91,2017,0.46,164,GLASS,CRAB,Low-income
91,2017,0.01,414,GLASS,CREC,Low-income
91,2017,0.42,603,GLASS,3GCREC,Low-income
91,2017,0.13,202,GLASS,CRKP,Low-income
91,2017,0.45,269,GLASS,3GCRKP,Low-income
91,2018,0.5,361,GLASS,CRAB,Low-income
91,2018,0.01,745,GLASS,CREC,Low-income
91,2018,0.37,1029,GLASS,3GCREC,Low-income
91,2018,0.1,325,GLASS,CRKP,Low-income
91,2018,0.32,379,GLASS,3GCRKP,Low-income
91,2019,0.5,639,GLASS,CRAB,Low-income
91,2019,0.02,1954,GLASS,CREC,Low-income
91,2019,0.38,2010,GLASS,3GCREC,Low-income
91,2019,0.13,905,GLASS,CRKP,Low-income
91,2019,0.39,920,GLASS,3GCRKP,Low-income
91,2020,0.54,783,GLASS,CRAB,Low-income
91,2020,0.01,2407,GLASS,CREC,Low-income
91,2020,0.39,2089,GLASS,3GCREC,Low-income
91,2020,0.09,1154,GLASS,CRKP,Low-income
91,2020,0.35,942,GLASS,3GCRKP,Low-income
92,2016,0.71,140,GLASS,CRAB,Upper-middle-income
92,2016,0,222,GLASS,CREC,Upper-middle-income
92,2016,0.31,206,GLASS,3GCREC,Upper-middle-income
92,2016,0.19,324,GLASS,CRKP,Upper-middle-income
92,2016,0.76,320,GLASS,3GCRKP,Upper-middle-income
92,2017,0.82,231,GLASS,CRAB,Upper-middle-income
92,2017,0.03,77,GLASS,CREC,Upper-middle-income
92,2017,0.37,78,GLASS,3GCREC,Upper-middle-income
92,2017,0.23,193,GLASS,CRKP,Upper-middle-income
92,2017,0.77,181,GLASS,3GCRKP,Upper-middle-income
92,2018,0.83,210,GLASS,CRAB,Upper-middle-income
92,2018,0.01,249,GLASS,CREC,Upper-middle-income
92,2018,0.36,250,GLASS,3GCREC,Upper-middle-income
92,2018,0.21,400,GLASS,CRKP,Upper-middle-income
92,2018,0.66,373,GLASS,3GCRKP,Upper-middle-income
92,2019,0.82,112,GLASS,CRAB,Upper-middle-income
92,2019,0.02,108,GLASS,CREC,Upper-middle-income
92,2019,0.37,108,GLASS,3GCREC,Upper-middle-income
92,2019,0.27,200,GLASS,CRKP,Upper-middle-income
92,2019,0.69,215,GLASS,3GCRKP,Upper-middle-income
92,2020,0.9,103,GLASS,CRAB,Upper-middle-income
92,2020,0,84,GLASS,CREC,Upper-middle-income
92,2020,0.31,74,GLASS,3GCREC,Upper-middle-income
92,2020,0.16,174,GLASS,CRKP,Upper-middle-income
92,2020,0.64,204,GLASS,3GCRKP,Upper-middle-income
93,2013,0.05,2046,CAESAR,CREC,Low-income
93,2013,0.45,2223,CAESAR,3GCREC,Low-income
93,2013,0.15,1083,CAESAR,CRKP,Low-income
93,2013,0.59,1168,CAESAR,3GCRKP,Low-income
93,2013,0.36,821,CAESAR,CRPA,Low-income
93,2014,0.9,1401,CAESAR,CRAB,Low-income
93,2014,0.01,2486,CAESAR,CREC,Low-income
93,2014,0.39,2506,CAESAR,3GCREC,Low-income
93,2014,0.28,1493,CAESAR,CRKP,Low-income
93,2014,0.61,1407,CAESAR,3GCRKP,Low-income
93,2014,0.3,914,CAESAR,CRPA,Low-income
93,2015,0.89,2381,CAESAR,CRAB,Low-income
93,2015,0.05,3914,CAESAR,CREC,Low-income
93,2015,0.53,3852,CAESAR,3GCREC,Low-income
93,2015,0.35,2533,CAESAR,CRKP,Low-income
93,2015,0.7,2489,CAESAR,3GCRKP,Low-income
93,2015,0.37,1314,CAESAR,CRPA,Low-income
93,2016,0.93,2373,CAESAR,CRAB,Low-income
93,2016,0.05,3865,CAESAR,CREC,Low-income
93,2016,0.52,3546,CAESAR,3GCREC,Low-income
93,2016,0.41,2837,CAESAR,CRKP,Low-income
93,2016,0.68,2589,CAESAR,3GCRKP,Low-income
93,2016,0.48,1281,CAESAR,CRPA,Low-income
93,2017,0.92,2540,CAESAR,CRAB,Low-income
93,2017,0.04,4321,Others,CREC,Low-income
93,2017,0.53,4059,Others,3GCREC,Low-income
93,2017,0.38,3165,Others,CRKP,Low-income
93,2017,0.72,2880,Others,3GCRKP,Low-income
93,2017,0.44,1552,CAESAR,CRPA,Low-income
93,2018,0.92,2643,CAESAR,CRAB,Low-income
93,2018,0.05,4759,CAESAR,CREC,Low-income
93,2018,0.53,4721,CAESAR,3GCREC,Low-income
93,2018,0.41,3641,CAESAR,CRKP,Low-income
93,2018,0.72,3542,CAESAR,3GCRKP,Low-income
93,2018,0.41,1682,CAESAR,CRPA,Low-income
93,2019,0.91,2390,CAESAR,CRAB,Low-income
93,2019,0.04,4965,CAESAR,CREC,Low-income
93,2019,0.54,4598,CAESAR,3GCREC,Low-income
93,2019,0.45,4028,CAESAR,CRKP,Low-income
93,2019,0.73,3742,CAESAR,3GCRKP,Low-income
93,2019,0.41,1712,CAESAR,CRPA,Low-income
94,2017,0.47,30,Others,CRAB,Upper-middle-income
94,2018,0.46,37,CAESAR,CRKP,Upper-middle-income
94,2018,0.88,32,CAESAR,3GCRKP,Upper-middle-income
94,2019,0.8,44,CAESAR,CRAB,Upper-middle-income
94,2019,0.06,31,CAESAR,CREC,Upper-middle-income
94,2019,0.42,38,CAESAR,3GCREC,Upper-middle-income
94,2019,0.7,67,CAESAR,CRKP,Upper-middle-income
94,2019,0.93,67,CAESAR,3GCRKP,Upper-middle-income
94,2020,0.78,45,GLASS,CRAB,Upper-middle-income
94,2020,0.04,45,GLASS,CREC,Upper-middle-income
94,2020,0.44,45,GLASS,3GCREC,Upper-middle-income
94,2020,0.49,97,GLASS,CRKP,Upper-middle-income
94,2020,0.79,94,GLASS,3GCRKP,Upper-middle-income
95,2017,0.46,65,GLASS,CRAB,High-income
95,2017,0.02,620,GLASS,CREC,High-income
95,2017,0.48,532,GLASS,3GCREC,High-income
95,2017,0.13,495,GLASS,CRKP,High-income
95,2017,0.33,396,GLASS,3GCRKP,High-income
95,2018,0.47,99,GLASS,CRAB,High-income
95,2018,0.02,787,GLASS,CREC,High-income
95,2018,0.48,584,GLASS,3GCREC,High-income
95,2018,0.13,563,GLASS,CRKP,High-income
95,2018,0.35,560,GLASS,3GCRKP,High-income
95,2019,0.42,95,GLASS,CRAB,High-income
95,2019,0.01,741,GLASS,CREC,High-income
95,2019,0.44,528,GLASS,3GCREC,High-income
95,2019,0.11,520,GLASS,CRKP,High-income
95,2019,0.39,376,GLASS,3GCRKP,High-income
95,2020,0.5,115,GLASS,CRAB,High-income
95,2020,0.02,767,GLASS,CREC,High-income
95,2020,0.54,392,GLASS,3GCREC,High-income
95,2020,0.15,623,GLASS,CRKP,High-income
95,2020,0.55,300,GLASS,3GCRKP,High-income
96,2001,0.012131716,1154,EARS-Net,3GCREC,High-income
96,2002,0.020551967,1703,EARS-Net,3GCREC,High-income
96,2003,0.032705649,2018,EARS-Net,3GCREC,High-income
96,2004,0.032037815,1904,EARS-Net,3GCREC,High-income
96,2005,0.062896406,1892,EARS-Net,3GCREC,High-income
96,2005,0,275,EARS-Net,CRKP,High-income
96,2005,0.123333333,300,EARS-Net,3GCRKP,High-income
96,2005,0.092178771,358,EARS-Net,CRPA,High-income
96,2006,0.002042206,1469,EARS-Net,CREC,High-income
96,2006,0.076749436,1772,EARS-Net,3GCREC,High-income
96,2006,0.003496503,286,EARS-Net,CRKP,High-income
96,2006,0.111486486,296,EARS-Net,3GCRKP,High-income
96,2006,0.062015504,258,EARS-Net,CRPA,High-income
96,2007,0.000648088,1543,EARS-Net,CREC,High-income
96,2007,0.094091904,1828,EARS-Net,3GCREC,High-income
96,2007,0.003311258,302,EARS-Net,CRKP,High-income
96,2007,0.125382263,327,EARS-Net,3GCRKP,High-income
96,2007,0.099616858,261,EARS-Net,CRPA,High-income
96,2008,0.001392758,1436,EARS-Net,CREC,High-income
96,2008,0.069311446,2193,EARS-Net,3GCREC,High-income
96,2008,0.012396694,242,EARS-Net,CRKP,High-income
96,2008,0.067114094,298,EARS-Net,3GCRKP,High-income
96,2008,0.06374502,251,EARS-Net,CRPA,High-income
96,2009,0.000289101,3459,EARS-Net,CREC,High-income
96,2009,0.093583566,3943,EARS-Net,3GCREC,High-income
96,2009,0.001692047,591,EARS-Net,CRKP,High-income
96,2009,0.071755725,655,EARS-Net,3GCRKP,High-income
96,2009,0.080708661,508,EARS-Net,CRPA,High-income
96,2010,0.000248447,4025,EARS-Net,CREC,High-income
96,2010,0.089729492,4547,EARS-Net,3GCREC,High-income
96,2010,0.001477105,677,EARS-Net,CRKP,High-income
96,2010,0.096904441,743,EARS-Net,3GCRKP,High-income
96,2010,0.064908722,493,EARS-Net,CRPA,High-income
96,2011,0.000646552,4640,EARS-Net,CREC,High-income
96,2011,0.096294867,5182,EARS-Net,3GCREC,High-income
96,2011,0.003636364,825,EARS-Net,CRKP,High-income
96,2011,0.053475936,935,EARS-Net,3GCRKP,High-income
96,2011,0.055555556,540,EARS-Net,CRPA,High-income
96,2012,0.025,80,EARS-Net,CRAB,High-income
96,2012,0.002122733,5182,EARS-Net,CREC,High-income
96,2012,0.131379128,5663,EARS-Net,3GCREC,High-income
96,2012,0.004504505,888,EARS-Net,CRKP,High-income
96,2012,0.118152524,931,EARS-Net,3GCRKP,High-income
96,2012,0.063018242,603,EARS-Net,CRPA,High-income
96,2013,0.020134228,149,EARS-Net,CRAB,High-income
96,2013,0.000479923,6251,EARS-Net,CREC,High-income
96,2013,0.147130276,6586,EARS-Net,3GCREC,High-income
96,2013,0.004757374,1051,EARS-Net,CRKP,High-income
96,2013,0.136490251,1077,EARS-Net,3GCRKP,High-income
96,2013,0.052160954,671,EARS-Net,CRPA,High-income
96,2014,0.016666667,120,EARS-Net,CRAB,High-income
96,2014,0.001413539,6367,EARS-Net,CREC,High-income
96,2014,0.103198843,6221,EARS-Net,3GCREC,High-income
96,2014,0.008419083,1069,EARS-Net,CRKP,High-income
96,2014,0.093047035,978,EARS-Net,3GCRKP,High-income
96,2014,0.062711864,590,EARS-Net,CRPA,High-income
96,2015,0.007575758,132,EARS-Net,CRAB,High-income
96,2015,0.002546844,5497,EARS-Net,CREC,High-income
96,2015,0.112594312,5169,EARS-Net,3GCREC,High-income
96,2015,0.004158004,962,EARS-Net,CRKP,High-income
96,2015,0.104803493,916,EARS-Net,3GCRKP,High-income
96,2015,0.024048096,499,EARS-Net,CRPA,High-income
96,2016,0.015410959,584,EARS-Net,CRAB,High-income
96,2016,0.00030753,22762,EARS-Net,CREC,High-income
96,2016,0.09237389,21846,EARS-Net,3GCREC,High-income
96,2016,0.002704031,4068,EARS-Net,CRKP,High-income
96,2016,0.088656106,3914,EARS-Net,3GCRKP,High-income
96,2016,0.051233397,2108,EARS-Net,CRPA,High-income
96,2017,0.028132992,782,EARS-Net,CRAB,High-income
96,2017,0.000232759,30074,EARS-Net,CREC,High-income
96,2017,0.10256043,27925,EARS-Net,3GCREC,High-income
96,2017,0.005877892,5274,EARS-Net,CRKP,High-income
96,2017,0.113613513,4973,EARS-Net,3GCRKP,High-income
96,2017,0.057061341,2804,EARS-Net,CRPA,High-income
96,2018,0.018207283,714,EARS-Net,CRAB,High-income
96,2018,0.00041628,31229,EARS-Net,CREC,High-income
96,2018,0.10966977,28677,EARS-Net,3GCREC,High-income
96,2018,0.006974249,5592,EARS-Net,CRKP,High-income
96,2018,0.129897703,5181,EARS-Net,3GCRKP,High-income
96,2018,0.059679767,2748,EARS-Net,CRPA,High-income
96,2019,0.020891365,718,EARS-Net,CRAB,High-income
96,2019,0.000405282,29609,EARS-Net,CREC,High-income
96,2019,0.115143083,26593,EARS-Net,3GCREC,High-income
96,2019,0.006635071,5275,EARS-Net,CRKP,High-income
96,2019,0.132114239,4867,EARS-Net,3GCRKP,High-income
96,2019,0.05944566,2742,EARS-Net,CRPA,High-income
96,2020,0.02,568,GLASS,CRAB,High-income
96,2020,0,2155,GLASS,CREC,High-income
96,2020,0.1,18959,GLASS,3GCREC,High-income
96,2020,0.01,466,GLASS,CRKP,High-income
96,2020,0.12,3607,GLASS,3GCRKP,High-income
97,1999,0.06,452,Others,CRAB,High-income
97,1999,0,6096,Others,CREC,High-income
97,1999,0.02,6779,Others,3GCREC,High-income
97,1999,0,2588,Others,CRKP,High-income
97,1999,0.08,2787,Others,3GCRKP,High-income
97,1999,0.15,2096,Others,CRPA,High-income
97,2000,0.09,681,Others,CRAB,High-income
97,2000,0,8228,Others,CREC,High-income
97,2000,0.02,8570,Others,3GCREC,High-income
97,2000,0,3230,Others,CRKP,High-income
97,2000,0.09,3394,Others,3GCRKP,High-income
97,2000,0.13,2486,Others,CRPA,High-income
97,2001,0.14,887,Others,CRAB,High-income
97,2001,0,8515,Others,CREC,High-income
97,2001,0.02,9362,Others,3GCREC,High-income
97,2001,0,3459,Others,CRKP,High-income
97,2001,0.12,3827,Others,3GCRKP,High-income
97,2001,0.16,2727,Others,CRPA,High-income
97,2002,0.2,955,Others,CRAB,High-income
97,2002,0,9105,Others,CREC,High-income
97,2002,0.03,9553,Others,3GCREC,High-income
97,2002,0,3697,Others,CRKP,High-income
97,2002,0.11,3850,Others,3GCRKP,High-income
97,2002,0.18,2822,Others,CRPA,High-income
97,2003,0.18,998,Others,CRAB,High-income
97,2003,0,9130,Others,CREC,High-income
97,2003,0.03,9907,Others,3GCREC,High-income
97,2003,0,3733,Others,CRKP,High-income
97,2003,0.11,3985,Others,3GCRKP,High-income
97,2003,0.19,3101,Others,CRPA,High-income
97,2004,0.18,1187,Others,CRAB,High-income
97,2004,0,10205,Others,CREC,High-income
97,2004,0.04,11291,Others,3GCREC,High-income
97,2004,0,4616,Others,CRKP,High-income
97,2004,0.13,4810,Others,3GCRKP,High-income
97,2004,0.2,3537,Others,CRPA,High-income
97,2005,0.23,1143,Others,CRAB,High-income
97,2005,0,10078,Others,CREC,High-income
97,2005,0.04,11372,Others,3GCREC,High-income
97,2005,0.01,4696,Others,CRKP,High-income
97,2005,0.13,4884,Others,3GCRKP,High-income
97,2005,0.17,3076,Others,CRPA,High-income
97,2006,0.21,890,Others,CRAB,High-income
97,2006,0,9728,Others,CREC,High-income
97,2006,0.04,10233,Others,3GCREC,High-income
97,2006,0.01,4158,Others,CRKP,High-income
97,2006,0.12,4318,Others,3GCRKP,High-income
97,2006,0.18,2714,Others,CRPA,High-income
97,2007,0.35,860,Others,CRAB,High-income
97,2007,0,9390,Others,CREC,High-income
97,2007,0.05,9980,Others,3GCREC,High-income
97,2007,0.02,3732,Others,CRKP,High-income
97,2007,0.13,3877,Others,3GCRKP,High-income
97,2007,0.17,2267,Others,CRPA,High-income
97,2008,0.39,757,Others,CRAB,High-income
97,2008,0,8798,Others,CREC,High-income
97,2008,0.06,8973,Others,3GCREC,High-income
97,2008,0.05,3745,Others,CRKP,High-income
97,2008,0.17,3826,Others,3GCRKP,High-income
97,2008,0.18,2107,Others,CRPA,High-income
97,2009,0.5,603,Others,CRAB,High-income
97,2009,0,7761,Others,CREC,High-income
97,2009,0.07,8100,Others,3GCREC,High-income
97,2009,0.05,3286,Others,CRKP,High-income
97,2009,0.15,3372,Others,3GCRKP,High-income
97,2009,0.17,1829,Others,CRPA,High-income
97,2010,0.44,419,Others,CRAB,High-income
97,2010,0,7631,Others,CREC,High-income
97,2010,0.08,7631,Others,3GCREC,High-income
97,2010,0.05,3039,Others,CRKP,High-income
97,2010,0.16,3039,Others,3GCRKP,High-income
97,2010,0.2,1631,Others,CRPA,High-income
97,2011,0.37,365,Others,CRAB,High-income
97,2011,0,6962,Others,CREC,High-income
97,2011,0.1,7170,Others,3GCREC,High-income
97,2011,0.07,2503,Others,CRKP,High-income
